PLAYER_NAME,PLAYER_ID,GAME_DATE,MATCHUP,MIN,PTS,REB,AST,STL,BLK,TOV,FG3M,FGA,FG_PCT,FTA,PLUS_MINUS,WL
Luka Garza,1630568,2025-11-21,BOS vs. BKN,17,7,4,1,0,0,1,2,5,0.4,2,-5,L
Cooper Flagg,1642843,2025-11-21,DAL vs. NOP,32,29,7,5,2,0,2,0,19,0.632,6,9,W
Jordan Goodwin,1630692,2025-11-21,PHX vs. MIN,29,13,6,4,2,0,2,1,9,0.667,0,8,W
Dereck Lively II,1641726,2025-11-21,DAL vs. NOP,18,4,4,2,1,1,1,0,1,1.0,2,8,W
Reed Sheppard,1642263,2025-11-21,HOU vs. DEN,37,27,0,4,2,0,1,5,13,0.692,6,13,L
Jevon Carter,1628975,2025-11-21,CHI vs. MIA,18,10,1,0,1,0,2,2,8,0.25,4,-17,L
Mike Conley,201144,2025-11-21,MIN @ PHX,14,3,2,1,0,0,1,1,4,0.25,0,-6,L
Jericho Sims,1630579,2025-11-20,MIL vs. PHI,16,4,3,0,0,1,0,0,2,1.0,0,-9,L
Precious Achiuwa,1630173,2025-11-20,SAC @ MEM,24,2,5,2,0,0,0,0,3,0.333,0,-25,L
Chris Paul,101108,2025-11-20,LAC @ ORL,23,4,2,4,1,0,4,0,6,0.333,0,-12,L
Maxime Raynaud,1642875,2025-11-20,SAC @ MEM,21,12,3,1,0,1,0,0,8,0.75,0,-12,L
DeMar DeRozan,201942,2025-11-20,SAC @ MEM,15,7,0,2,1,0,0,0,3,0.667,3,-22,L
Gary Harris,203914,2025-11-20,MIL vs. PHI,20,3,2,2,1,0,0,1,1,1.0,0,-3,L
Dyson Daniels,1630700,2025-11-20,ATL @ SAS,31,8,6,5,3,0,5,0,8,0.5,1,-2,L
Keon Ellis,1631165,2025-11-20,SAC @ MEM,16,5,1,1,0,1,0,1,5,0.4,0,-10,L
Tyus Jones,1626145,2025-11-20,ORL vs. LAC,5,0,1,0,0,0,0,0,1,0.0,0,-3,W
Jeremy Sochan,1631110,2025-11-20,SAS vs. ATL,22,8,5,5,1,1,0,0,10,0.3,2,0,W
Paul George,202331,2025-11-20,PHI @ MIL,25,21,5,3,2,0,3,4,12,0.583,4,3,W
Kentavious Caldwell-Pope,203484,2025-11-20,MEM vs. SAC,18,2,3,7,1,0,0,0,6,0.167,0,23,W
Jabari Walker,1631133,2025-11-20,PHI @ MIL,11,2,2,1,0,0,0,0,2,0.0,2,0,W
Goga Bitadze,1629048,2025-11-20,ORL vs. LAC,16,10,6,3,2,0,1,0,3,1.0,4,15,W
Julian Champagnie,1630577,2025-11-20,SAS vs. ATL,31,20,4,5,0,1,1,5,13,0.538,1,15,W
Anthony Black,1641710,2025-11-20,ORL vs. LAC,29,12,4,4,4,0,2,1,9,0.444,4,16,W
Jalen Johnson,1630552,2025-11-20,ATL @ SAS,38,26,12,7,1,0,4,2,15,0.667,6,-1,L
Mouhamed Gueye,1631243,2025-11-20,ATL @ SAS,4,0,0,0,0,1,0,0,1,0.0,0,5,L
Onyeka Okongwu,1630168,2025-11-20,ATL @ SAS,25,15,7,5,0,0,2,3,11,0.545,0,-19,L
Devin Vassell,1630170,2025-11-20,SAS vs. ATL,33,15,5,3,1,1,1,3,11,0.545,0,13,W
Brook Lopez,201572,2025-11-20,LAC @ ORL,6,3,0,0,0,2,0,1,4,0.25,0,-7,L
Jett Howard,1641724,2025-11-20,ORL vs. LAC,15,8,1,0,1,0,0,2,3,1.0,0,16,W
Ivica Zubac,1627826,2025-11-20,LAC @ ORL,32,14,19,0,0,0,1,0,16,0.438,0,-8,L
AJ Green,1631260,2025-11-20,MIL vs. PHI,36,9,6,0,1,0,2,3,5,0.6,0,-3,L
Jase Richardson,1642859,2025-11-20,ORL vs. LAC,5,3,1,1,0,0,0,1,1,1.0,0,10,W
David Jones Garcia,1642357,2025-11-20,SAS vs. ATL,19,12,5,6,3,1,1,1,7,0.714,2,25,W
VJ Edgecombe,1642845,2025-11-20,PHI @ MIL,38,12,10,3,0,0,1,2,14,0.357,0,1,W
Kyle Kuzma,1628398,2025-11-20,MIL vs. PHI,38,17,3,4,2,1,3,0,14,0.429,7,1,L
Tyrese Maxey,1630178,2025-11-20,PHI @ MIL,47,54,5,9,3,3,5,6,30,0.6,14,18,W
Russell Westbrook,201566,2025-11-20,SAC @ MEM,21,11,7,4,0,0,4,2,10,0.4,2,-28,L
Tristan da Silva,1641783,2025-11-20,ORL vs. LAC,30,17,8,1,0,0,0,3,17,0.412,0,20,W
De'Aaron Fox,1628368,2025-11-20,SAS vs. ATL,31,26,5,9,3,0,2,2,16,0.563,10,-7,W
Desmond Bane,1630217,2025-11-20,ORL vs. LAC,31,15,7,5,1,0,2,3,15,0.333,2,13,W
Cedric Coward,1642907,2025-11-20,MEM vs. SAC,25,19,4,4,0,0,1,4,13,0.538,1,18,W
Luke Kennard,1628379,2025-11-20,ATL @ SAS,16,10,3,3,2,0,0,2,7,0.571,0,-10,L
Kris Dunn,1627739,2025-11-20,LAC @ ORL,25,4,3,3,1,0,1,0,5,0.4,0,-16,L
Bogdan Bogdanović,203992,2025-11-20,LAC @ ORL,21,6,1,3,0,0,1,2,9,0.222,0,-7,L
Cam Spencer,1642285,2025-11-20,MEM vs. SAC,24,7,2,6,1,0,0,1,11,0.182,3,19,W
Jaylen Wells,1642377,2025-11-20,MEM vs. SAC,19,13,1,2,1,0,0,2,9,0.444,4,13,W
Zach Edey,1641744,2025-11-20,MEM vs. SAC,25,16,4,0,2,0,0,1,7,1.0,1,23,W
Kobe Sanders,1642920,2025-11-20,LAC @ ORL,26,6,2,0,0,2,5,1,8,0.25,1,-3,L
Harrison Barnes,203084,2025-11-20,SAS vs. ATL,34,16,5,2,0,0,1,2,13,0.385,4,3,W
Quentin Grimes,1629656,2025-11-20,PHI @ MIL,39,14,4,4,0,0,1,3,12,0.333,4,8,W
Kelly Olynyk,203482,2025-11-20,SAS vs. ATL,13,8,2,0,1,0,1,1,4,0.5,4,-10,W
Yanic Konan Niederhäuser,1642949,2025-11-20,LAC @ ORL,11,6,1,1,0,1,1,0,3,1.0,0,-13,L
Keegan Murray,1631099,2025-11-20,SAC @ MEM,33,11,3,1,0,0,1,1,13,0.385,0,-18,L
Jamal Cain,1631288,2025-11-20,ORL vs. LAC,5,5,0,1,0,0,1,1,2,1.0,0,10,W
John Konchar,1629723,2025-11-20,MEM vs. SAC,20,3,7,3,2,0,1,0,3,0.333,2,19,W
Luke Kornet,1628436,2025-11-20,SAS vs. ATL,23,5,3,2,0,0,1,0,4,0.5,2,2,W
Santi Aldama,1630583,2025-11-20,MEM vs. SAC,28,29,5,3,0,2,1,5,18,0.611,3,28,W
Trendon Watford,1630570,2025-11-20,PHI @ MIL,14,0,6,3,1,0,1,0,4,0.0,0,-8,W
Jahmai Mashack,1642942,2025-11-20,MEM vs. SAC,6,6,2,0,0,0,0,2,4,0.5,0,1,W
Cam Christie,1642353,2025-11-20,LAC @ ORL,12,6,1,0,1,0,0,1,4,0.25,4,-11,L
Gary Trent Jr.,1629018,2025-11-20,MIL vs. PHI,38,11,0,2,1,0,2,3,10,0.4,0,5,L
Keldon Johnson,1629640,2025-11-20,SAS vs. ATL,32,25,7,2,1,0,2,3,12,0.75,5,8,W
Nique Clifford,1642363,2025-11-20,SAC @ MEM,19,8,2,3,2,0,1,2,3,0.667,4,-14,L
James Harden,201935,2025-11-20,LAC @ ORL,31,31,5,8,2,0,5,5,16,0.5,12,-20,L
Vít Krejčí,1630249,2025-11-20,ATL @ SAS,30,5,0,1,1,0,0,1,3,0.667,0,-3,L
Andre Drummond,203083,2025-11-20,PHI @ MIL,18,3,8,1,1,1,1,0,4,0.25,2,-1,W
Ryan Rollins,1631157,2025-11-20,MIL vs. PHI,40,32,6,14,1,0,3,2,26,0.5,4,-15,L
Cole Anthony,1630175,2025-11-20,MIL vs. PHI,21,5,4,7,0,0,4,1,7,0.286,0,-6,L
Malik Monk,1628370,2025-11-20,SAC @ MEM,14,2,2,2,0,1,1,0,4,0.25,0,-13,L
Jahmyl Telfort,1643141,2025-11-20,LAC @ ORL,5,0,0,0,0,0,0,0,1,0.0,0,-10,L
Nickeil Alexander-Walker,1629638,2025-11-20,ATL @ SAS,34,38,4,5,0,3,2,8,17,0.765,4,-7,L
Nicolas Batum,201587,2025-11-20,LAC @ ORL,9,3,2,0,1,0,1,1,1,1.0,0,-4,L
John Collins,1628381,2025-11-20,LAC @ ORL,25,9,4,0,1,1,1,0,8,0.5,2,-18,L
Dennis Schröder,203471,2025-11-20,SAC @ MEM,25,3,2,6,0,1,3,0,8,0.0,4,-16,L
Bobby Portis,1626171,2025-11-20,MIL vs. PHI,28,19,8,0,1,0,0,1,14,0.643,0,-16,L
Franz Wagner,1630532,2025-11-20,ORL vs. LAC,30,20,6,3,1,0,1,0,13,0.385,12,16,W
Olivier-Maxence Prosper,1641765,2025-11-20,MEM vs. SAC,18,11,1,1,1,0,0,1,3,1.0,6,12,W
Myles Turner,1626167,2025-11-20,MIL vs. PHI,28,14,10,1,0,0,0,3,13,0.385,2,1,L
Zaccharie Risacher,1642258,2025-11-20,ATL @ SAS,21,2,2,1,0,0,1,0,10,0.1,0,2,L
Kristaps Porziņģis,204001,2025-11-20,ATL @ SAS,29,16,5,1,0,2,1,2,10,0.7,0,-3,L
Kobe Brown,1641738,2025-11-20,LAC @ ORL,16,9,3,1,0,0,1,3,8,0.375,0,-11,L
Keaton Wallace,1630811,2025-11-20,ATL @ SAS,12,6,0,2,0,0,1,2,5,0.4,2,-7,L
Jared McCain,1642272,2025-11-20,PHI @ MIL,13,8,2,0,0,0,1,2,8,0.375,0,6,W
Justin Edwards,1642348,2025-11-20,PHI @ MIL,31,7,4,3,2,0,1,1,10,0.3,0,2,W
GG Jackson,1641713,2025-11-20,MEM vs. SAC,18,6,9,1,1,1,1,0,9,0.222,2,13,W
Zach LaVine,203897,2025-11-20,SAC @ MEM,26,26,2,2,1,0,3,4,17,0.588,2,-22,L
Vince Williams Jr.,1631246,2025-11-20,MEM vs. SAC,24,4,5,15,2,0,3,0,7,0.286,0,22,W
Jock Landale,1629111,2025-11-20,MEM vs. SAC,15,21,6,0,0,0,0,1,9,0.889,4,14,W
Wendell Carter Jr.,1628976,2025-11-20,ORL vs. LAC,32,7,7,6,1,0,0,1,11,0.273,0,13,W
Drew Eubanks,1629234,2025-11-20,SAC @ MEM,26,9,5,0,1,1,3,1,6,0.667,0,-25,L
Jonathan Isaac,1628371,2025-11-20,ORL vs. LAC,16,9,7,1,0,2,0,1,4,1.0,0,2,W
Carter Bryant,1642868,2025-11-20,SAS vs. ATL,2,0,2,0,0,0,0,0,1,0.0,0,-4,W
Dominick Barlow,1631230,2025-11-20,PHI @ MIL,29,2,6,3,0,2,0,0,1,1.0,0,16,W
Jalen Suggs,1630591,2025-11-20,ORL vs. LAC,26,23,3,7,2,2,3,5,15,0.533,2,12,W
Mitchell Robinson,1629011,2025-11-19,NYK @ DAL,22,3,8,1,0,1,1,0,1,1.0,6,-12,W
Nique Clifford,1642363,2025-11-19,SAC @ OKC,8,0,0,0,0,0,1,0,0,,0,-4,L
De'Andre Hunter,1629631,2025-11-19,CLE vs. HOU,31,25,4,2,0,0,3,5,11,0.545,8,-6,L
Zeke Nnaji,1630192,2025-11-19,DEN @ NOP,27,2,4,0,2,1,0,0,3,0.0,2,-18,W
Jamal Murray,1627750,2025-11-19,DEN @ NOP,36,16,0,8,0,0,3,2,14,0.357,5,-2,W
Jevon Carter,1628975,2025-11-19,CHI @ POR,11,3,1,1,1,0,0,1,4,0.25,0,6,W
Caleb Love,1631126,2025-11-19,POR vs. CHI,18,5,3,2,1,0,0,0,12,0.083,4,-20,L
Ryan Kalkbrenner,1641750,2025-11-19,CHA @ IND,25,10,9,0,0,0,0,0,5,0.8,3,-11,L
Kevin Durant,201142,2025-11-19,HOU @ CLE,37,20,3,3,0,0,4,1,18,0.333,8,6,W
Dominick Barlow,1631230,2025-11-19,PHI vs. TOR,17,5,3,3,0,1,3,1,5,0.4,0,-2,L
Jarrett Allen,1628386,2025-11-19,CLE vs. HOU,28,8,7,3,1,0,1,0,9,0.444,0,-9,L
Gradey Dick,1641711,2025-11-19,TOR @ PHI,15,4,1,0,2,1,0,0,4,0.5,0,4,W
Miles Bridges,1628970,2025-11-19,CHA @ IND,35,25,5,2,1,2,0,3,20,0.45,4,-2,L
Buddy Hield,1627741,2025-11-19,GSW @ MIA,31,18,6,3,2,0,4,4,20,0.35,0,-11,L
Miles McBride,1630540,2025-11-19,NYK @ DAL,22,11,0,2,0,2,0,3,12,0.333,0,-8,W
Isaac Okoro,1630171,2025-11-19,CHI @ POR,26,13,1,0,0,0,0,3,8,0.625,1,-9,W
Klay Thompson,202691,2025-11-19,DAL vs. NYK,27,13,2,2,0,0,0,3,11,0.455,0,-4,L
Immanuel Quickley,1630193,2025-11-19,TOR @ PHI,38,18,5,6,3,0,1,4,15,0.467,0,8,W
Reed Sheppard,1642263,2025-11-19,HOU @ CLE,23,12,2,2,1,1,0,2,11,0.455,0,7,W
Tim Hardaway Jr.,203501,2025-11-19,DEN @ NOP,23,7,1,1,0,0,0,1,9,0.333,0,11,W
Jonas Valančiūnas,202685,2025-11-19,DEN @ NOP,16,14,7,0,0,0,0,0,5,0.8,6,2,W
Branden Carlson,1642382,2025-11-19,OKC vs. SAC,5,2,1,0,0,0,0,0,3,0.333,0,0,W
Cameron Johnson,1629661,2025-11-19,DEN @ NOP,32,14,3,5,1,0,2,1,8,0.75,2,2,W
Zion Williamson,1629627,2025-11-19,NOP vs. DEN,29,14,6,5,1,1,3,0,13,0.462,4,14,L
Sandro Mamukelashvili,1630572,2025-11-19,TOR @ PHI,15,7,2,2,1,0,0,0,5,0.4,4,5,W
Donte DiVincenzo,1628978,2025-11-19,MIN vs. WAS,36,12,5,6,1,0,2,4,8,0.5,0,10,W
Naz Reid,1629675,2025-11-19,MIN vs. WAS,27,28,5,1,2,1,1,5,21,0.524,1,16,W
Josh Okogie,1629006,2025-11-19,HOU @ CLE,8,0,1,0,0,0,0,0,2,0.0,0,9,W
Ben Sheppard,1641767,2025-11-19,IND vs. CHA,31,15,4,2,2,0,0,1,10,0.5,4,16,W
Matas Buzelis,1641824,2025-11-19,CHI @ POR,19,11,5,4,0,2,2,1,6,0.667,2,4,W
Jordan Clarkson,203903,2025-11-19,NYK @ DAL,20,8,4,0,0,0,0,0,5,0.4,5,2,W
Jamal Shead,1642347,2025-11-19,TOR @ PHI,20,0,2,6,1,0,1,0,3,0.0,0,-7,W
Jose Alvarado,1630631,2025-11-19,NOP vs. DEN,19,2,4,2,1,0,0,0,6,0.167,0,-13,L
Pelle Larsson,1641796,2025-11-19,MIA vs. GSW,28,10,3,4,1,0,2,1,11,0.273,4,-4,W
Kevon Looney,1626172,2025-11-19,NOP vs. DEN,5,0,4,1,0,0,0,0,1,0.0,0,-4,L
Jarace Walker,1641716,2025-11-19,IND vs. CHA,26,9,4,0,0,0,2,3,6,0.5,0,-2,W
Clint Capela,203991,2025-11-19,HOU @ CLE,14,4,5,0,1,1,1,0,3,0.667,0,0,W
Tony Bradley,1628396,2025-11-19,IND vs. CHA,4,2,0,0,0,0,0,0,1,1.0,0,-5,W
Scottie Barnes,1630567,2025-11-19,TOR @ PHI,36,16,9,5,1,1,6,0,17,0.471,0,14,W
Will Richard,1642954,2025-11-19,GSW @ MIA,18,0,3,0,0,0,1,0,3,0.0,0,-25,L
Pascal Siakam,1627783,2025-11-19,IND vs. CHA,37,22,4,7,1,1,2,2,17,0.529,2,25,W
Bruce Brown,1628971,2025-11-19,DEN @ NOP,27,12,3,4,3,0,2,0,7,0.714,4,22,W
Anthony Edwards,1630162,2025-11-19,MIN vs. WAS,36,18,2,2,2,1,1,1,20,0.3,5,2,W
Ayo Dosunmu,1630245,2025-11-19,CHI @ POR,23,14,4,1,0,1,1,2,7,0.714,3,-11,W
Kris Murray,1631200,2025-11-19,POR vs. CHI,35,9,6,2,1,1,1,0,11,0.364,2,4,L
Duop Reath,1641871,2025-11-19,POR vs. CHI,3,0,0,0,0,0,0,0,0,,0,-3,L
Moses Moody,1630541,2025-11-19,GSW @ MIA,36,9,6,4,1,1,3,1,12,0.25,2,-11,L
Kevin Huerter,1628989,2025-11-19,CHI @ POR,23,2,2,2,1,1,0,0,6,0.167,0,-11,W
Josh Giddey,1630581,2025-11-19,CHI @ POR,31,9,5,13,1,1,5,2,9,0.333,1,-13,W
Isaiah Joe,1630198,2025-11-19,OKC vs. SAC,20,7,2,1,0,1,0,1,5,0.2,4,4,W
Nikola Vučević,202696,2025-11-19,CHI @ POR,34,27,8,2,1,1,3,5,19,0.579,0,-2,W
Micah Peavy,1642877,2025-11-19,NOP vs. DEN,17,9,3,1,0,0,0,0,8,0.375,3,0,L
VJ Edgecombe,1642845,2025-11-19,PHI vs. TOR,37,21,6,4,3,2,4,1,20,0.4,5,-9,L
Cam Whitmore,1641715,2025-11-19,WAS @ MIN,20,13,6,2,0,1,0,1,8,0.625,2,-2,L
Evan Mobley,1630596,2025-11-19,CLE vs. HOU,36,18,6,0,0,0,3,0,13,0.538,10,-10,L
Maxime Raynaud,1642875,2025-11-19,SAC @ OKC,19,7,4,0,0,0,0,1,5,0.6,0,3,L
Jared McCain,1642272,2025-11-19,PHI vs. TOR,14,5,2,0,0,0,1,1,7,0.286,0,-12,L
Brooks Barnhizer,1642964,2025-11-19,OKC vs. SAC,2,0,1,0,0,0,0,0,0,,0,0,W
Donovan Mitchell,1628378,2025-11-19,CLE vs. HOU,34,21,3,2,2,0,4,3,17,0.471,2,-18,L
Quinten Post,1642366,2025-11-19,GSW @ MIA,26,19,6,2,1,0,5,3,13,0.615,0,5,L
Dennis Schröder,203471,2025-11-19,SAC @ OKC,32,21,5,3,0,0,4,2,21,0.429,3,-7,L
Andrew Nembhard,1629614,2025-11-19,IND vs. CHA,34,16,2,7,0,0,6,1,15,0.4,5,-9,W
Shai Gilgeous-Alexander,1628983,2025-11-19,OKC vs. SAC,36,33,8,3,2,0,3,1,24,0.5,10,9,W
Isaiah Hartenstein,1628392,2025-11-19,OKC vs. SAC,27,4,12,3,0,2,1,0,2,0.5,2,8,W
Khris Middleton,203114,2025-11-19,WAS @ MIN,27,13,6,2,0,1,1,1,10,0.6,0,-2,L
Kon Knueppel,1642851,2025-11-19,CHA @ IND,42,28,8,7,0,0,2,5,20,0.55,1,-9,L
Collin Sexton,1629012,2025-11-19,CHA @ IND,25,11,0,5,1,0,2,0,13,0.308,3,-6,L
Brandon Williams,1630314,2025-11-19,DAL vs. NYK,20,9,2,4,1,0,3,1,11,0.182,4,-7,L
Josh Hart,1628404,2025-11-19,NYK @ DAL,30,16,10,5,1,1,1,3,10,0.5,4,8,W
Toumani Camara,1641739,2025-11-19,POR vs. CHI,37,14,5,2,2,1,3,2,15,0.4,0,4,L
Mohamed Diawara,1642885,2025-11-19,NYK @ DAL,2,0,0,0,0,1,0,0,0,,0,1,W
Mike Conley,201144,2025-11-19,MIN vs. WAS,27,10,1,6,1,0,0,1,4,0.25,9,-10,W
Naji Marshall,1630230,2025-11-19,DAL vs. NYK,34,23,5,1,0,0,4,3,11,0.636,7,-11,L
Thomas Bryant,1628418,2025-11-19,CLE vs. HOU,4,0,0,0,0,0,0,0,1,0.0,0,-1,L
Max Christie,1631108,2025-11-19,DAL vs. NYK,37,15,7,1,1,0,3,3,10,0.5,2,-1,L
Amen Thompson,1641708,2025-11-19,HOU @ CLE,40,12,9,6,5,0,1,0,14,0.429,0,8,W
Jordan Hawkins,1641722,2025-11-19,NOP vs. DEN,18,6,1,1,0,0,1,0,7,0.429,0,-9,L
Jamison Battle,1642419,2025-11-19,TOR @ PHI,3,2,0,0,0,0,0,0,3,0.333,0,3,W
Mikal Bridges,1628969,2025-11-19,NYK @ DAL,35,16,5,6,3,2,2,1,13,0.538,2,-3,W
Deni Avdija,1630166,2025-11-19,POR vs. CHI,38,32,11,11,2,1,3,3,22,0.5,12,6,L
Peyton Watson,1631212,2025-11-19,DEN @ NOP,34,32,12,3,1,0,4,5,19,0.684,1,3,W
Isaiah Jackson,1630543,2025-11-19,IND vs. CHA,16,2,4,1,0,4,2,0,2,0.5,0,-3,W
Davion Mitchell,1630558,2025-11-19,MIA vs. GSW,24,5,1,6,0,0,0,1,5,0.4,0,13,W
Coby White,1629632,2025-11-19,CHI @ POR,27,25,1,7,2,0,3,5,17,0.529,3,7,W
Jalen Smith,1630188,2025-11-19,CHI @ POR,12,5,1,0,1,2,0,1,6,0.333,0,4,W
Ajay Mitchell,1642349,2025-11-19,OKC vs. SAC,29,13,3,6,2,1,4,0,10,0.4,5,14,W
Derik Queen,1642852,2025-11-19,NOP vs. DEN,30,30,9,4,2,2,4,1,18,0.667,8,0,L
Drew Eubanks,1629234,2025-11-19,SAC @ OKC,23,6,3,0,2,0,1,0,6,0.5,0,-13,L
Jaime Jaquez Jr.,1631170,2025-11-19,MIA vs. GSW,34,12,5,7,2,0,2,0,12,0.333,5,12,W
Dalen Terry,1631207,2025-11-19,CHI @ POR,17,6,3,5,3,1,1,0,6,0.5,1,16,W
Rudy Gobert,203497,2025-11-19,MIN vs. WAS,36,9,15,3,0,1,4,0,5,0.8,2,6,W
Bennedict Mathurin,1631097,2025-11-19,IND vs. CHA,34,24,12,2,1,0,1,2,13,0.538,9,-2,W
T.J. McConnell,204456,2025-11-19,IND vs. CHA,14,14,6,8,0,0,1,2,6,1.0,0,18,W
Luguentz Dort,1629652,2025-11-19,OKC vs. SAC,33,14,4,1,1,1,2,4,10,0.5,0,11,W
Justin Edwards,1642348,2025-11-19,PHI vs. TOR,23,8,2,2,1,0,2,0,6,0.333,4,1,L
Tristan Vukcevic,1641774,2025-11-19,WAS @ MIN,20,7,5,1,0,0,3,1,8,0.25,2,-24,L
Bones Hyland,1630538,2025-11-19,MIN vs. WAS,10,2,3,2,0,0,0,0,4,0.25,0,16,W
Russell Westbrook,201566,2025-11-19,SAC @ OKC,30,7,11,6,3,0,2,1,7,0.429,2,-7,L
Tre Johnson,1642848,2025-11-19,WAS @ MIN,17,10,1,0,2,0,3,2,6,0.667,0,-1,L
Trendon Watford,1630570,2025-11-19,PHI vs. TOR,21,9,3,2,0,0,3,1,5,0.6,2,-9,L
Gary Payton II,1627780,2025-11-19,GSW @ MIA,19,7,7,0,2,2,0,1,5,0.4,2,5,L
Guerschon Yabusele,1627824,2025-11-19,NYK @ DAL,17,4,2,1,0,1,0,0,7,0.286,0,15,W
Jabari Smith Jr.,1631095,2025-11-19,HOU @ CLE,31,14,9,2,0,0,0,3,12,0.417,2,10,W
Bam Adebayo,1628389,2025-11-19,MIA vs. GSW,29,20,7,3,1,2,1,3,13,0.538,3,15,W
Jeremiah Robinson-Earl,1630526,2025-11-19,IND vs. CHA,17,3,2,1,1,0,0,1,2,0.5,0,-10,W
Quentin Grimes,1629656,2025-11-19,PHI vs. TOR,32,21,2,2,2,0,1,4,15,0.467,3,-5,L
Yang Hansen,1642905,2025-11-19,POR vs. CHI,8,2,2,1,0,0,1,0,4,0.25,0,-5,L
Precious Achiuwa,1630173,2025-11-19,SAC @ OKC,26,15,9,3,1,0,2,1,12,0.5,4,-6,L
Tyrese Maxey,1630178,2025-11-19,PHI vs. TOR,39,24,2,9,3,1,3,5,14,0.571,4,-2,L
Yves Missi,1642274,2025-11-19,NOP vs. DEN,12,7,8,2,0,0,0,0,5,0.4,4,-3,L
Brandin Podziemski,1641764,2025-11-19,GSW @ MIA,34,20,8,2,0,0,3,2,19,0.316,7,-13,L
DeMar DeRozan,201942,2025-11-19,SAC @ OKC,35,17,3,5,3,0,1,0,12,0.333,10,-12,L
Chris Youngblood,1642959,2025-11-19,OKC vs. SAC,2,3,0,0,0,0,0,1,1,1.0,0,0,W
Cason Wallace,1641717,2025-11-19,OKC vs. SAC,26,12,2,1,1,1,0,2,9,0.556,0,8,W
Steven Adams,203500,2025-11-19,HOU @ CLE,28,6,11,3,0,1,2,0,6,0.333,2,6,W
Simone Fontecchio,1631323,2025-11-19,MIA vs. GSW,19,10,4,2,1,0,4,2,10,0.2,5,-2,W
Daniel Gafford,1629655,2025-11-19,DAL vs. NYK,25,7,8,2,0,1,1,0,3,0.667,4,-11,L
Saddiq Bey,1630180,2025-11-19,NOP vs. DEN,19,2,2,2,1,0,1,0,3,0.0,4,-21,L
Corey Kispert,1630557,2025-11-19,WAS @ MIN,11,0,1,1,0,0,1,0,4,0.0,0,-12,L
Bilal Coulibaly,1641731,2025-11-19,WAS @ MIN,29,13,4,4,0,2,1,2,6,0.833,1,-2,L
Malik Monk,1628370,2025-11-19,SAC @ OKC,27,16,3,2,2,0,1,3,9,0.556,4,-4,L
CJ McCollum,203468,2025-11-19,WAS @ MIN,31,14,5,4,0,0,1,2,15,0.4,0,1,L
LaMelo Ball,1630163,2025-11-19,CHA @ IND,27,18,7,9,2,0,6,2,21,0.238,6,-5,L
Javonte Cooke,1631451,2025-11-19,POR vs. CHI,9,4,1,1,1,0,2,0,6,0.333,0,-4,L
Andre Drummond,203083,2025-11-19,PHI vs. TOR,34,10,12,0,2,1,3,0,9,0.556,0,-4,L
Jakob Poeltl,1627751,2025-11-19,TOR @ PHI,33,19,8,4,1,0,1,0,10,0.8,4,4,W
Drew Peterson,1641809,2025-11-19,CHA @ IND,19,4,3,0,1,0,0,0,6,0.333,0,-8,L
Julius Randle,203944,2025-11-19,MIN vs. WAS,33,32,10,6,0,0,1,1,19,0.579,13,0,W
Jaylin Williams,1631119,2025-11-19,OKC vs. SAC,10,2,1,1,1,0,0,0,2,0.0,2,11,W
Jaden Hardy,1630702,2025-11-19,DAL vs. NYK,16,11,1,1,0,1,0,1,9,0.333,5,9,L
Herbert Jones,1630529,2025-11-19,NOP vs. DEN,29,9,2,3,2,0,0,1,8,0.375,2,8,L
Landry Shamet,1629013,2025-11-19,NYK @ DAL,23,9,3,1,1,1,1,2,6,0.5,3,-10,W
Alperen Sengun,1630578,2025-11-19,HOU @ CLE,38,28,11,7,1,1,5,0,17,0.588,10,2,W
Donovan Clingan,1642270,2025-11-19,POR vs. CHI,34,17,21,4,1,2,0,1,13,0.538,3,8,L
Nae'Qwan Tomlin,1641772,2025-11-19,CLE vs. HOU,20,10,2,0,0,0,0,0,10,0.4,4,-1,L
Jeremiah Fears,1642847,2025-11-19,NOP vs. DEN,25,16,3,1,0,1,0,0,15,0.467,2,-3,L
P.J. Washington,1629023,2025-11-19,DAL vs. NYK,33,6,10,4,3,0,1,1,12,0.083,4,-6,L
Jerami Grant,203924,2025-11-19,POR vs. CHI,37,33,9,4,0,0,3,5,18,0.556,10,10,L
Jabari Walker,1631133,2025-11-19,PHI vs. TOR,23,9,9,2,0,1,1,1,6,0.667,0,-3,L
Zach LaVine,203897,2025-11-19,SAC @ OKC,30,8,4,2,0,0,5,0,10,0.4,0,-16,L
Pat Spencer,1630311,2025-11-19,GSW @ MIA,32,11,8,13,2,0,2,1,13,0.385,0,10,L
Jay Huff,1630643,2025-11-19,IND vs. CHA,27,20,5,4,0,3,1,4,13,0.538,3,17,W
Moussa Cisse,1630619,2025-11-19,DAL vs. NYK,5,0,0,0,0,0,1,0,0,,0,-2,L
Sion James,1642883,2025-11-19,CHA @ IND,23,1,2,1,1,0,1,0,4,0.0,2,-6,L
Aaron Holiday,1628988,2025-11-19,HOU @ CLE,19,18,0,0,1,0,0,3,7,0.714,5,6,W
Brandon Ingram,1627742,2025-11-19,TOR @ PHI,31,22,0,5,0,0,4,2,10,0.7,7,-1,W
Kel'el Ware,1642276,2025-11-19,MIA vs. GSW,19,7,16,0,0,0,1,0,10,0.3,2,-1,W
